Date,Residential,Workplace,Transit,Retail,Park,Grocery,Humid,Precip,Sun,Temp,Wind
2020-05-17,9,-24.142857142857142,-36.57142857142857,-21.857142857142858,55.857142857142854,-0.5714285714285714,68.7776455026455,0.6010608472618798,19.47344322344322,8.238146604194881,7.948959914883831
2020-05-18,8.714285714285714,-23.142857142857142,-36.142857142857146,-21.428571428571427,51.57142857142857,-1.1428571428571428,73.67830687830688,0.7976006214207015,15.67799908424908,8.728821683995735,7.7403620312859465
2020-05-19,8.285714285714286,-21.857142857142858,-34.714285714285715,-19.714285714285715,60.285714285714285,-0.8571428571428571,75.23968253968255,0.7409159409695738,16.32348901098901,9.341785986051493,7.591188750862666
2020-05-20,7.285714285714286,-20.714285714285715,-32.57142857142857,-16,73.14285714285714,1.1428571428571428,77.525962000962,0.6694089429000757,17.110410422910423,9.879984286835585,7.243068260242175
2020-05-21,8.285714285714286,-27.428571428571427,-33.57142857142857,-18.714285714285715,110.28571428571429,-2,79.19349133153482,0.601853122885477,17.030396686646686,10.701963770118262,6.577340747014663
2020-05-22,8.857142857142858,-31.571428571428573,-34.285714285714285,-16.142857142857142,122.71428571428571,-1.4285714285714286,79.11758265888702,1.273304602306677,16.892929534233883,11.388949475593789,6.137607885270935
2020-05-23,8.428571428571429,-30.142857142857142,-33,-14.285714285714286,134.57142857142858,-1.5714285714285714,80.16758265888701,1.195320096288545,17.41742587123022,11.76074532159176,5.7804055043185505
2020-05-24,8,-29.571428571428573,-32.285714285714285,-13.285714285714286,132,-1.8571428571428572,80.87849248175336,1.2246752635636091,16.67658338038773,11.920190665409214,5.842622838111971
2020-05-25,7.714285714285714,-29.428571428571427,-31.571428571428573,-12.142857142857142,142.71428571428572,-1.5714285714285714,79.35376853420331,1.00732910788412,19.38938099943535,12.051941194020287,5.9798462105527355
2020-05-26,7.428571428571429,-29.142857142857142,-31,-11.428571428571429,150.28571428571428,-2,79.86659922203401,0.9831192777532373,20.09187642068077,12.112851781659593,5.494303882510407
2020-05-27,7.857142857142857,-28.714285714285715,-31.857142857142858,-13.142857142857142,138.57142857142858,-4.142857142857143,79.77449965493444,0.9795353366692963,18.52027094282529,12.400606801462487,6.018376754083279
2020-05-28,6.428571428571429,-20.428571428571427,-29,-8,112.14285714285714,-0.5714285714285714,79.44113181504486,0.9781491657625774,19.908897714604237,12.166195872428524,6.597801357257882
2020-05-29,4.857142857142857,-14.428571428571429,-25.285714285714285,-6.714285714285714,120.14285714285714,0.42857142857142855,78.26404322040968,0.24498262017792577,23.62403387840858,12.112625402932819,6.402491265922946
2020-05-30,4.285714285714286,-12.857142857142858,-22.285714285714285,-4.714285714285714,132.71428571428572,2.2857142857142856,NA,NA,NA,NA,NA
2020-05-31,3.857142857142857,-11.714285714285714,-18.857142857142858,-5.428571428571429,164.14285714285714,1.8571428571428572,NA,NA,NA,NA,NA
2020-06-01,4.714285714285714,-19.285714285714285,-20,-9.142857142857142,202,-0.2857142857142857,NA,NA,NA,NA,NA
2020-06-02,4.285714285714286,-19.142857142857142,-18.857142857142858,-6.428571428571429,208.57142857142858,2.857142857142857,NA,NA,NA,NA,NA
2020-06-03,4,-19.142857142857142,-17.857142857142858,-4.857142857142857,214.71428571428572,4.142857142857143,NA,NA,NA,NA,NA
2020-06-04,3.7142857142857144,-19.285714285714285,-17.285714285714285,-3.142857142857143,203.14285714285714,6,NA,NA,NA,NA,NA
2020-06-05,5.428571428571429,-25.714285714285715,-20.428571428571427,-8.714285714285714,195,1.1428571428571428,NA,NA,NA,NA,NA
2020-06-06,6,-27,-22.714285714285715,-8.428571428571429,173,1.4285714285714286,NA,NA,NA,NA,NA
2020-06-07,6.285714285714286,-26.857142857142858,-24,-5.571428571428571,151.85714285714286,2.2857142857142856,72.9458466819222,2.3030606447160515,23.779262820512823,14.176475571813649,4.845949296550557
2020-06-08,5.142857142857143,-18.571428571428573,-22,-0.42857142857142855,112.85714285714286,4.857142857142857,75.22103942568637,2.3011591896895967,21.704596415489274,13.583971591498113,5.035877490050178
