Date,Residential,Workplace,Transit,Retail,Park,Grocery,Humid,Precip,Sun,Temp,Wind
2020-07-22,6,-55,-18,28,365,4,68.71388888888889,0.06712962962962964,26.349358974358978,14.648093971631225,4.696851851851854
2020-07-23,7,-55,-22,22,340,3,78.18703703703704,3.503081232492996,15.366987179487182,14.767996453900725,4.6423611111111125
2020-07-24,8,-55,-28,5,260,-5,84.7317230273752,2.9631226053639845,11.034455128205126,16.07562056737589,7.111626409017715
2020-07-25,-3,-5,5,0,257,-4,82.53796296296296,0.9411458333333333,15.382211538461537,16.65075354609931,4.070925925925928
2020-07-26,0,-9,-13,9,134,-5,88.89907407407408,5.315548340548341,8.17548076923077,17.126817375886528,6.5159259259259255
2020-07-27,7,-50,-20,26,320,4,83.2683574879227,1.186746987951807,13.058493589743595,16.923074699352433,5.379245169082125
2020-07-28,7,-49,-18,27,328,6,78.07962962962964,2.377749433106576,13.930288461538469,16.558111702127643,8.80912037037039
2020-07-29,8,-50,-24,22,220,2,79.15740740740742,0.8969017094017095,7.01282051282051,14.746764184397179,10.115462962962946
2020-07-30,7,-49,-22,23,282,4,75.89907407407406,0.1480855855855856,12.523237179487175,15.27890070921984,7.6147222222222215
2020-07-31,3,-48,-17,15,368,0,79.66497584541062,0.006038647342995164,27.4286858974359,16.34294441874807,3.1226268115942024
2020-08-01,-5,-2,12,4,294,0,76.79009971509971,0.014492753623188416,26.41826923076923,18.529684942716877,5.504950142450142
2020-08-02,-2,-2,-5,19,184,2,83.7215909090909,0.5587899543378995,9.967147435897436,16.908691756272425,5.102294007490639
2020-08-03,4,-37,-16,27,275,7,75.23925925925926,0.018719806763285024,25.01201923076923,15.603953900709204,4.758555555555556
2020-08-04,4,-37,-14,26,303,7,71.67477553310887,0.06712962962962962,26.717803030303035,14.612281592520954,3.5191854657688
2020-08-05,4,-36,-17,22,225,4,77.36415343915344,1.052491460719309,7.397550366300366,18.058896909827784,6.388657407407408
2020-08-06,3,-36,-14,19,369,5,68.86111111111111,0.27440476190476143,22.62419871794871,20.397384751773064,3.7439814814814794
2020-08-07,1,-36,-16,6,389,-3,66.3072463768116,0.26369047619047664,34.087339743589745,22.122519657724332,2.9426771336553945
2020-08-08,-5,-1,7,-2,338,-1,71.18822280778802,0.28571428571428525,27.828003065774812,22.40254779525131,2.6531252744839704
2020-08-09,-4,0,-2,13,284,1,69.88446054750403,0.29408212560386426,27.53926282051283,22.49012873882206,3.249140499194845
2020-08-10,2,-28,-14,17,313,6,75.70708534621578,0.28227699530516387,29.103539576365666,22.67903596557619,4.094577660664618
2020-08-11,1,-27,-13,16,332,6,76.76168935734154,0.2223644899701233,28.830739459815547,21.862265053401707,5.020728663446057
2020-08-12,2,-26,-13,13,279,3,72.18981481481481,0.1997716894977169,31.3838141025641,21.14920212765959,5.815231481481483
2020-08-13,1,-26,-14,11,305,3,70.70547504025765,0.23536036036036037,34.03343531468532,20.93336224175148,4.254458534621578
2020-08-14,0,-27,-13,3,325,-3,71.30008051529789,0.2180365296803653,33.429208472686724,20.491782300339192,2.96893115942029
2020-08-15,-4,-2,3,-4,305,-3,77.56674718196457,0.23458904109588996,30.4551282051282,20.47970050878816,3.4320632045088546
2020-08-16,-4,-2,-4,9,277,-4,68.35925925925926,0.22303240740740787,31.486378205128215,22.639184397163106,3.5181481481481462
2020-08-17,1,-26,-13,10,289,0,63.331172839506166,0.22860360360360404,32.03018162393163,22.975871749408963,3.953240740740739
2020-08-18,2,-23,-15,8,217,0,82.10830527497194,1.5208806818181813,15.268648018648022,20.11213733075437,3.3058459595959593
2020-08-19,2,-24,-16,7,190,-2,80.88344226579521,0.9633333333333337,21.83031674208145,19.381145702962055,2.708240740740739
2020-08-20,3,-25,-19,4,138,-3,88.74722222222222,2.6487962962962963,2.8485576923076925,19.58554964539009,4.414768518518517
2020-08-21,2,-25,-16,0,167,-6,87.25535426731079,2.4201252236135957,9.288461538461542,20.91796176379893,6.908476247987118
2020-08-22,-2,-3,-7,-4,154,-5,78.73425925925926,0.6798245614035087,15.045673076923084,19.461480496453916,8.534398148148128
2020-08-23,-1,-5,-14,5,93,-7,81.0575925925926,1.7374762206721623,15.943108974358978,17.20866134751771,7.3914629629629625
2020-08-24,2,-22,-17,6,150,-4,74.88257575757575,1.320630081300813,9.7779403567447,15.414829749103946,3.7326779026217207
2020-08-25,2,-21,-16,7,171,-3,70.45928030303031,2.5422348484848483,17.2724358974359,15.260259856630839,5.218398876404494
2020-08-26,3,-20,-19,4,113,-5,89.73314814814815,4.991680065965782,6.177852564102567,17.13207269503546,6.6463833333333335
2020-08-27,3,-21,-18,4,129,-4,83.43888888888888,5.896875,7.102564102564102,15.24215425531915,5.788009259259257
2020-08-28,2,-20,-18,1,114,-5,88.20093742811133,2.3487951722190856,2.11625557413601,14.431546517774548,4.70580932827237
2020-08-29,-1,-3,-11,-3,118,-7,86.77222222222223,2.7874531835206,11.564102564102562,15.528413120567398,3.328287037037035
