Date,Kommune,Transit,Residential,Retail,Workplace
2021-01-02,Roskilde,-63,10,-58,-22
2021-01-02,Rudersdal,-49,11,-59,-24
2021-01-02,Samsø,-45,10,-52,-26
2021-01-02,Silkeborg,-26,11,-45,-19
2021-01-02,Skanderborg,-38,10,-38,-25
2021-01-02,Skive,-45,10,-43,-28
2021-01-02,Slagelse,-38,11,-54,-33
2021-01-02,Solrød,-46,10,-47,-25
2021-01-02,Sønderborg,-21,10,-60,-25
2021-01-02,Sorø,-46,10,-47,-23
2021-01-02,Stevns,-46,10,-47,-30
2021-01-02,Struer,-45,10,-52,-32
2021-01-02,Svendborg,-35,10,-56,-26
2021-01-02,Syddjurs,-43,10,-52,-20
2021-01-02,Tårnby,-71,11,-49,-31
2021-01-02,Thisted,-48,9,-43,-26
2021-01-02,Tønder,-49,10,-52,-19
2021-01-02,Vallensbæk,-61,11,-59,-29
2021-01-02,Varde,-49,10,-36,-12
2021-01-02,Vejen,-49,10,-52,-13
2021-01-02,Vejle,-44,11,-53,-30
2021-01-02,Vesthimmerlands,-48,9,-40,-23
2021-01-02,Viborg,-49,10,-57,-16
2021-01-02,Vordingborg,-46,10,-35,-26
2021-01-03,Aabenraa,-38,8,-50,-24
2021-01-03,Aalborg,-49,9,-49,-26
2021-01-03,Aarhus,-57,11,-54,-29
2021-01-03,Ærø,-49,8,-39,-20
2021-01-03,Albertslund,-50,9,-49,-22
2021-01-03,Allerød,-58,9,-49,-24
2021-01-03,Assens,-49,8,-39,-13
2021-01-03,Ballerup,-24,9,-48,-22
2021-01-03,Billund,-53,8,-39,-24
2021-01-03,Bornholm,-25,9,-49,-22
2021-01-03,Brøndby,-38,9,-49,-17
2021-01-03,Brønderslev,-54,9,-43,-23
2021-01-03,Dragør,-58,9,-49,-24
2021-01-03,Egedal,-52,9,-49,-22
2021-01-03,Esbjerg,-40,8,-51,-25
2021-01-03,Faaborg-Midtfyn,-41,8,-39,-19
2021-01-03,Fanø,-49,8,-39,-20
2021-01-03,Favrskov,-49,9,-41,-22
2021-01-03,Faxe,-44,8,-39,-19
2021-01-03,Fredensborg,-59,9,-49,-22
2021-01-03,Fredericia,-66,8,-31,-17
2021-01-03,Frederiksberg,-54,9,-54,-28
2021-01-03,Frederikshavn,-57,9,-40,-23
2021-01-03,Frederikssund,-41,9,-49,-24
2021-01-03,Furesø,-35,9,-9,-29
2021-01-03,Gentofte,-44,9,-47,-22
2021-01-03,Gladsaxe,-46,9,-14,-23
2021-01-03,Glostrup,-48,9,-50,-24
2021-01-03,Greve,-39,8,-38,-22
2021-01-03,Gribskov,-58,9,-49,-24
2021-01-03,Guldborgsund,-40,8,-31,-19
2021-01-03,Haderslev,-35,8,-39,-23
2021-01-03,Halsnæs,-58,9,-49,-19
2021-01-03,Hedensted,-49,9,-41,-16
2021-01-03,Helsingør,-61,9,-29,-22
2021-01-03,Herlev,-64,9,-56,-27
2021-01-03,Herning,-44,8,-43,-25
2021-01-03,Hillerød,-58,9,-41,-23
2021-01-03,Hjørring,-66,9,-37,-22
2021-01-03,Høje-Taastrup,-44,9,-61,-13
2021-01-03,Holbæk,-36,8,-45,-13
2021-01-03,Holstebro,-37,9,-31,-24
2021-01-03,Horsens,-30,8,-39,-16
2021-01-03,Hørsholm,-49,9,-49,-24
2021-01-03,Hvidovre,-47,9,-24,-23
2021-01-03,Ikast-Brande,-49,9,-41,-15
2021-01-03,Ishøj,-57,9,-32,-30
2021-01-03,Jammerbugt,-54,9,-43,-25
2021-01-03,Kalundborg,-44,8,-39,-14
2021-01-03,Kerteminde,-49,8,-39,-20
2021-01-03,København,-61,9,-60,-26
2021-01-03,Køge,-45,8,-46,-22
2021-01-03,Kolding,-57,8,-49,-16
2021-01-03,Læsø,-54,9,-43,-25
2021-01-03,Langeland,-49,8,-39,-20
2021-01-03,Lejre,-44,8,-39,-20
2021-01-03,Lemvig,-49,9,-41,-23
2021-01-03,Lolland,-48,8,-39,-11
2021-01-03,Lyngby-Taarbæk,-42,9,-66,-28
2021-01-03,Mariagerfjord,-57,9,-43,-15
2021-01-03,Middelfart,-48,8,-39,-15
2021-01-03,Morsø,-54,9,-43,-25
2021-01-03,Næstved,-34,8,-38,-22
2021-01-03,Norddjurs,-49,9,-41,-21
2021-01-03,Nordfyns,-49,8,-39,-8
2021-01-03,Nyborg,-42,8,-39,-24
2021-01-03,Odder,-49,9,-41,-23
2021-01-03,Odense,-63,9,-51,-22
2021-01-03,Odsherred,-41,8,-39,-15
2021-01-03,Randers,-55,9,-35,-24
2021-01-03,Rebild,-54,9,-43,-23
2021-01-03,Ringkøbing-Skjern,-49,9,-36,-26
2021-01-03,Ringsted,-59,8,-52,-31
2021-01-03,Rødovre,-52,9,-69,-31
2021-01-03,Roskilde,-54,8,-50,-17
2021-01-03,Rudersdal,-37,9,-21,-25
2021-01-03,Samsø,-49,9,-41,-23
2021-01-03,Silkeborg,-42,9,-23,-15
2021-01-03,Skanderborg,-45,9,-43,-15
2021-01-03,Skive,-49,9,-41,-16
2021-01-03,Slagelse,-47,7,-48,-26
2021-01-03,Solrød,-44,8,-39,-20
2021-01-03,Sønderborg,-17,8,-53,-21
2021-01-03,Sorø,-44,8,-39,-12
2021-01-03,Stevns,-44,8,-39,-20
2021-01-03,Struer,-49,9,-41,-23
2021-01-03,Svendborg,-47,8,-39,-18
2021-01-03,Syddjurs,-56,9,-41,-18
2021-01-03,Tårnby,-68,9,-42,-33
2021-01-03,Thisted,-54,9,-43,-22
2021-01-03,Tønder,-49,8,-39,-19
2021-01-03,Vallensbæk,-58,9,-49,-24
2021-01-03,Varde,-49,8,-39,-13
2021-01-03,Vejen,-49,8,-39,-9
2021-01-03,Vejle,-46,8,-38,-23
2021-01-03,Vesthimmerlands,-54,9,-37,-29
2021-01-03,Viborg,-50,8,-45,-17
2021-01-03,Vordingborg,-42,8,-39,-19
2021-01-04,Aabenraa,-41,12,-42,-29
2021-01-04,Aalborg,-56,16,-39,-41
2021-01-04,Aarhus,-54,17,-43,-48
2021-01-04,Ærø,-52,13,-36,-34
2021-01-04,Albertslund,-50,14,-43,-42
2021-01-04,Allerød,-64,20,-43,-55
2021-01-04,Assens,-42,12,-36,-30
2021-01-04,Ballerup,-44,17,-45,-48
2021-01-04,Billund,-75,14,-36,-36
2021-01-04,Bornholm,-38,12,-43,-35
2021-01-04,Brøndby,-50,15,-22,-40
2021-01-04,Brønderslev,-47,12,-37,-41
2021-01-04,Dragør,-59,17,-43,-53
2021-01-04,Egedal,-56,18,-43,-50
2021-01-04,Esbjerg,-42,13,-43,-36
2021-01-04,Faaborg-Midtfyn,-40,13,-29,-32
2021-01-04,Fanø,-52,13,-36,-34
2021-01-04,Favrskov,-52,15,-35,-41
2021-01-04,Faxe,-36,13,-33,-36
2021-01-04,Fredensborg,-51,16,-43,-47
2021-01-04,Fredericia,-65,13,-36,-32
2021-01-04,Frederiksberg,-58,19,-47,-56
2021-01-04,Frederikshavn,-39,13,-48,-38
2021-01-04,Frederikssund,-54,14,-44,-41
2021-01-04,Furesø,-55,18,-21,-53
2021-01-04,Gentofte,-54,19,-44,-57
2021-01-04,Gladsaxe,-56,19,-8,-49
2021-01-04,Glostrup,-53,15,-42,-40
2021-01-04,Greve,-36,15,-27,-46
2021-01-04,Gribskov,-49,15,-43,-41
2021-01-04,Guldborgsund,-44,12,-29,-33
2021-01-04,Haderslev,-47,12,-25,-30
2021-01-04,Halsnæs,-37,13,-43,-36
2021-01-04,Hedensted,-49,13,-35,-30
2021-01-04,Helsingør,-52,16,-21,-45
2021-01-04,Herlev,-57,16,-41,-46
2021-01-04,Herning,-43,14,-37,-35
2021-01-04,Hillerød,2,17,-37,-46
2021-01-04,Hjørring,-48,13,-37,-37
2021-01-04,Høje-Taastrup,-52,15,-42,-42
2021-01-04,Holbæk,-56,14,-35,-38
2021-01-04,Holstebro,-40,12,-29,-32
2021-01-04,Horsens,-31,13,-36,-34
2021-01-04,Hørsholm,-51,17,-43,-57
2021-01-04,Hvidovre,-51,16,-23,-45
2021-01-04,Ikast-Brande,-61,15,-35,-30
2021-01-04,Ishøj,-44,13,-22,-40
2021-01-04,Jammerbugt,-52,14,-37,-37
2021-01-04,Kalundborg,-33,13,-44,-29
2021-01-04,Kerteminde,-52,12,-36,-33
2021-01-04,København,-60,20,-53,-55
2021-01-04,Køge,-52,15,-38,-43
2021-01-04,Kolding,-48,14,-40,-32
2021-01-04,Læsø,-52,14,-37,-39
2021-01-04,Langeland,-52,13,-36,-27
2021-01-04,Lejre,-47,17,-33,-46
2021-01-04,Lemvig,-49,14,-35,-34
2021-01-04,Lolland,-42,11,-33,-28
2021-01-04,Lyngby-Taarbæk,-60,20,-63,-57
2021-01-04,Mariagerfjord,-43,13,-37,-35
2021-01-04,Middelfart,-43,13,-36,-35
2021-01-04,Morsø,-52,14,-37,-34
2021-01-04,Næstved,-40,13,-28,-35
2021-01-04,Norddjurs,-49,11,-35,-29
2021-01-04,Nordfyns,-52,13,-36,-35
2021-01-04,Nyborg,-41,13,-36,-33
2021-01-04,Odder,-49,14,-35,-37
2021-01-04,Odense,-61,15,-43,-42
2021-01-04,Odsherred,-37,12,-33,-30
2021-01-04,Randers,-54,14,-20,-39
2021-01-04,Rebild,-52,16,-37,-40
2021-01-04,Ringkøbing-Skjern,-55,13,-39,-29
2021-01-04,Ringsted,-53,14,-33,-41
2021-01-04,Rødovre,-53,16,-52,-48
2021-01-04,Roskilde,-59,18,-38,-48
2021-01-04,Rudersdal,-55,20,-43,-56
2021-01-04,Samsø,-49,14,-35,-38
2021-01-04,Silkeborg,-49,15,-21,-33
2021-01-04,Skanderborg,-44,18,-26,-41
2021-01-04,Skive,-41,12,-24,-32
2021-01-04,Slagelse,-53,14,-43,-39
2021-01-04,Solrød,-48,16,-33,-45
2021-01-04,Sønderborg,-50,13,-45,-37
2021-01-04,Sorø,-60,15,-33,-38
2021-01-04,Stevns,-49,14,-33,-36
2021-01-04,Struer,-49,14,-35,-31
2021-01-04,Svendborg,-49,13,-46,-38
2021-01-04,Syddjurs,-60,13,-35,-36
2021-01-04,Tårnby,-70,16,-39,-47
2021-01-04,Thisted,-55,13,-37,-33
2021-01-04,Tønder,-50,11,-36,-30
2021-01-04,Vallensbæk,-49,17,-43,-48
2021-01-04,Varde,-46,12,-36,-30
2021-01-04,Vejen,-49,13,-36,-30
2021-01-04,Vejle,-51,15,-32,-36
2021-01-04,Vesthimmerlands,-52,12,-39,-31
2021-01-04,Viborg,-47,14,-46,-31
2021-01-04,Vordingborg,-47,13,-33,-36
2021-01-05,Aabenraa,-39,12,-42,-31
2021-01-05,Aalborg,-56,15,-42,-40
2021-01-05,Aarhus,-54,18,-46,-48
2021-01-05,Ærø,-52,13,-36,-36
2021-01-05,Albertslund,-48,14,-45,-40
2021-01-05,Allerød,-63,21,-45,-52
2021-01-05,Assens,-40,12,-36,-34
2021-01-05,Ballerup,-42,18,-40,-48
2021-01-05,Billund,-74,12,-36,-35
2021-01-05,Bornholm,-36,11,-45,-31
2021-01-05,Brøndby,-47,15,-19,-39
2021-01-05,Brønderslev,-37,13,-39,-37
2021-01-05,Dragør,-58,18,-45,-52
2021-01-05,Egedal,-55,18,-45,-51
2021-01-05,Esbjerg,-42,13,-42,-37
2021-01-05,Faaborg-Midtfyn,-36,13,-28,-35
2021-01-05,Fanø,-52,13,-36,-36
2021-01-05,Favrskov,-56,15,-39,-40
2021-01-05,Faxe,-42,13,-34,-37
2021-01-05,Fredensborg,-54,17,-22,-45
2021-01-05,Fredericia,-68,13,-36,-35
2021-01-05,Frederiksberg,-55,19,-48,-56
2021-01-05,Frederikshavn,-36,13,-45,-34
2021-01-05,Frederikssund,-51,14,-38,-39
2021-01-05,Furesø,-53,19,-23,-50
2021-01-05,Gentofte,-51,20,-44,-56
2021-01-05,Gladsaxe,-56,19,-11,-49
2021-01-05,Glostrup,-44,15,-45,-43
2021-01-05,Greve,-31,16,-31,-47
2021-01-05,Gribskov,-47,14,-45,-41
2021-01-05,Guldborgsund,-40,11,-33,-32
2021-01-05,Haderslev,-46,12,-19,-34
2021-01-05,Halsnæs,-37,13,-45,-38
2021-01-05,Hedensted,-48,13,-39,-32
2021-01-05,Helsingør,-49,16,-20,-45
2021-01-05,Herlev,-57,17,-41,-45
2021-01-05,Herning,-40,14,-39,-36
2021-01-05,Hillerød,12,17,-35,-46
2021-01-05,Hjørring,-42,13,-39,-36
2021-01-05,Høje-Taastrup,-52,16,-43,-41
2021-01-05,Holbæk,-55,14,-37,-39
2021-01-05,Holstebro,-31,13,-29,-35
2021-01-05,Horsens,-38,14,-38,-33
2021-01-05,Hørsholm,-50,18,-45,-56
2021-01-05,Hvidovre,-48,16,-22,-45
2021-01-05,Ikast-Brande,-55,14,-39,-36
2021-01-05,Ishøj,-44,13,-21,-38
2021-01-05,Jammerbugt,-50,14,-27,-34
2021-01-05,Kalundborg,-34,13,-45,-30
2021-01-05,Kerteminde,-52,12,-36,-35
2021-01-05,København,-60,20,-57,-54
2021-01-05,Køge,-53,14,-36,-42
2021-01-05,Kolding,-44,13,-41,-32
2021-01-05,Læsø,-50,14,-39,-36
2021-01-05,Langeland,-52,13,-36,-31
2021-01-05,Lejre,-50,16,-34,-44
2021-01-05,Lemvig,-48,15,-39,-38
2021-01-05,Lolland,-36,10,-34,-27
2021-01-05,Lyngby-Taarbæk,-57,20,-67,-56
2021-01-05,Mariagerfjord,-46,13,-39,-33
2021-01-05,Middelfart,-40,14,-36,-36
2021-01-05,Morsø,-50,14,-39,-31
2021-01-05,Næstved,-44,14,-27,-35
2021-01-05,Norddjurs,-48,11,-39,-32
2021-01-05,Nordfyns,-52,12,-36,-37
2021-01-05,Nyborg,-45,13,-36,-36
2021-01-05,Odder,-48,15,-39,-42
2021-01-05,Odense,-63,15,-42,-42
2021-01-05,Odsherred,-43,12,-34,-31
2021-01-05,Randers,-48,14,-24,-39
2021-01-05,Rebild,-50,16,-39,-37
2021-01-05,Ringkøbing-Skjern,-50,13,-50,-31
2021-01-05,Ringsted,-52,14,-33,-41
2021-01-05,Rødovre,-53,16,-55,-46
2021-01-05,Roskilde,-59,18,-40,-49
2021-01-05,Rudersdal,-50,21,-45,-55
2021-01-05,Samsø,-48,15,-39,-40
2021-01-05,Silkeborg,-49,15,-29,-33
2021-01-05,Skanderborg,-41,18,-28,-44
2021-01-05,Skive,-39,13,-33,-33
2021-01-05,Slagelse,-49,13,-42,-41
2021-01-05,Solrød,-51,13,-34,-44
2021-01-05,Sønderborg,-45,14,-43,-38
2021-01-05,Sorø,-50,15,-34,-38
2021-01-05,Stevns,-48,14,-34,-39
2021-01-05,Struer,-48,12,-39,-36
2021-01-05,Svendborg,-43,13,-41,-38
2021-01-05,Syddjurs,-55,14,-39,-37
2021-01-05,Tårnby,-71,16,-40,-48
2021-01-05,Thisted,-52,12,-38,-30
2021-01-05,Tønder,-52,10,-36,-32
2021-01-05,Vallensbæk,-52,18,-45,-48
2021-01-05,Varde,-51,12,-18,-32
2021-01-05,Vejen,-53,13,-36,-32
2021-01-05,Vejle,-50,15,-32,-38
2021-01-05,Vesthimmerlands,-47,12,-37,-27
2021-01-05,Viborg,-43,14,-50,-32
2021-01-05,Vordingborg,-49,13,-34,-38
2021-01-06,Aabenraa,-41,13,-44,-33
2021-01-06,Aalborg,-54,17,-48,-42
2021-01-06,Aarhus,-57,19,-52,-51
2021-01-06,Ærø,-53,14,-42,-36
2021-01-06,Albertslund,-50,16,-52,-43
2021-01-06,Allerød,-63,22,-52,-59
2021-01-06,Assens,-36,14,-42,-35
2021-01-06,Ballerup,-38,18,-47,-48
2021-01-06,Billund,-67,13,-42,-37
2021-01-06,Bornholm,-43,12,-52,-33
2021-01-06,Brøndby,-38,17,-27,-41
2021-01-06,Brønderslev,-37,14,-44,-40
2021-01-06,Dragør,-59,20,-52,-57
2021-01-06,Egedal,-58,20,-50,-53
2021-01-06,Esbjerg,-43,14,-45,-38
2021-01-06,Faaborg-Midtfyn,-39,15,-42,-34
2021-01-06,Fanø,-53,14,-42,-36
2021-01-06,Favrskov,-60,17,-43,-42
2021-01-06,Faxe,-43,15,-40,-38
2021-01-06,Fredensborg,-50,18,-52,-50
2021-01-06,Fredericia,-67,14,-48,-35
2021-01-06,Frederiksberg,-55,22,-58,-59
2021-01-06,Frederikshavn,-38,13,-50,-37
2021-01-06,Frederikssund,-54,17,-53,-42
2021-01-06,Furesø,-47,21,-35,-54
2021-01-06,Gentofte,-49,23,-49,-60
2021-01-06,Gladsaxe,-54,20,-24,-51
2021-01-06,Glostrup,-50,16,-59,-42
2021-01-06,Greve,-38,18,-36,-49
2021-01-06,Gribskov,-49,17,-52,-45
2021-01-06,Guldborgsund,-47,14,-41,-36
2021-01-06,Haderslev,-44,14,-30,-32
2021-01-06,Halsnæs,-50,15,-52,-39
2021-01-06,Hedensted,-49,15,-43,-32
2021-01-06,Helsingør,-52,17,-32,-48
2021-01-06,Herlev,-50,19,-45,-48
2021-01-06,Herning,-38,15,-46,-35
2021-01-06,Hillerød,9,18,-45,-47
2021-01-06,Hjørring,-48,14,-49,-38
2021-01-06,Høje-Taastrup,-47,16,-53,-43
2021-01-06,Holbæk,-59,16,-43,-41
2021-01-06,Holstebro,-39,13,-32,-32
2021-01-06,Horsens,-36,15,-43,-34
2021-01-06,Hørsholm,-57,20,-52,-60
2021-01-06,Hvidovre,-47,19,-33,-47
2021-01-06,Ikast-Brande,-55,15,-43,-33
2021-01-06,Ishøj,-43,14,-27,-41
2021-01-06,Jammerbugt,-53,15,-35,-39
2021-01-06,Kalundborg,-40,14,-52,-32
2021-01-06,Kerteminde,-53,14,-42,-33
2021-01-06,København,-61,22,-63,-56
2021-01-06,Køge,-60,17,-44,-44
2021-01-06,Kolding,-42,15,-44,-34
2021-01-06,Læsø,-50,15,-44,-39
2021-01-06,Langeland,-53,14,-42,-31
2021-01-06,Lejre,-47,19,-40,-49
2021-01-06,Lemvig,-49,16,-43,-35
2021-01-06,Lolland,-45,12,-40,-32
2021-01-06,Lyngby-Taarbæk,-60,23,-69,-61
2021-01-06,Mariagerfjord,-47,14,-44,-35
2021-01-06,Middelfart,-51,15,-25,-37
2021-01-06,Morsø,-50,15,-44,-35
2021-01-06,Næstved,-46,16,-33,-37
2021-01-06,Norddjurs,-49,13,-43,-31
2021-01-06,Nordfyns,-53,14,-42,-35
2021-01-06,Nyborg,-52,15,-42,-36
2021-01-06,Odder,-49,16,-43,-39
2021-01-06,Odense,-64,17,-49,-43
2021-01-06,Odsherred,-50,14,-40,-35
2021-01-06,Randers,-48,15,-27,-40
2021-01-06,Rebild,-50,17,-44,-40
2021-01-06,Ringkøbing-Skjern,-46,13,-47,-29
2021-01-06,Ringsted,-50,16,-41,-42
2021-01-06,Rødovre,-49,18,-54,-49
2021-01-06,Roskilde,-62,20,-45,-51
2021-01-06,Rudersdal,-56,23,-52,-58
2021-01-06,Samsø,-49,16,-43,-39
2021-01-06,Silkeborg,-49,16,-28,-34
2021-01-06,Skanderborg,-47,19,-34,-44
2021-01-06,Skive,-47,13,-32,-34
2021-01-06,Slagelse,-52,14,-44,-40
2021-01-06,Solrød,-52,16,-40,-48
2021-01-06,Sønderborg,-47,16,-49,-39
2021-01-06,Sorø,-55,16,-40,-41
2021-01-06,Stevns,-51,17,-40,-41
2021-01-06,Struer,-49,14,-43,-34
2021-01-06,Svendborg,-42,15,-49,-38
2021-01-06,Syddjurs,-48,15,-43,-38
2021-01-06,Tårnby,-71,19,-43,-49
2021-01-06,Thisted,-52,14,-41,-32
2021-01-06,Tønder,-54,12,-42,-34
2021-01-06,Vallensbæk,-49,20,-52,-53
2021-01-06,Varde,-50,13,-31,-32
2021-01-06,Vejen,-49,14,-42,-30
2021-01-06,Vejle,-51,16,-36,-37
2021-01-06,Vesthimmerlands,-48,13,-38,-31
2021-01-06,Viborg,-41,15,-52,-30
2021-01-06,Vordingborg,-49,14,-40,-40
2021-01-07,Aabenraa,-44,14,-43,-33
2021-01-07,Aalborg,-53,17,-49,-44
2021-01-07,Aarhus,-55,20,-52,-50
2021-01-07,Ærø,-52,14,-40,-36
2021-01-07,Albertslund,-49,16,-49,-43
2021-01-07,Allerød,-61,23,-49,-56
2021-01-07,Assens,-31,14,-40,-34
2021-01-07,Ballerup,-35,18,-43,-50
2021-01-07,Billund,-79,14,-40,-34
2021-01-07,Bornholm,-43,12,-49,-33
2021-01-07,Brøndby,-45,16,-23,-41
2021-01-07,Brønderslev,-33,14,-45,-37
2021-01-07,Dragør,-60,19,-49,-55
2021-01-07,Egedal,-57,21,-47,-53
2021-01-07,Esbjerg,-35,14,-46,-38
2021-01-07,Faaborg-Midtfyn,-34,15,-40,-35
2021-01-07,Fanø,-52,14,-40,-36
2021-01-07,Favrskov,-55,17,-42,-41
2021-01-07,Faxe,-42,16,-36,-40
2021-01-07,Fredensborg,-50,18,-49,-48
2021-01-07,Fredericia,-66,15,-45,-34
2021-01-07,Frederiksberg,-52,21,-53,-59
2021-01-07,Frederikshavn,-40,14,-49,-37
2021-01-07,Frederikssund,-54,16,-42,-42
2021-01-07,Furesø,-54,20,-25,-52
2021-01-07,Gentofte,-51,22,-47,-59
2021-01-07,Gladsaxe,-56,20,-21,-50
2021-01-07,Glostrup,-53,17,-57,-47
2021-01-07,Greve,-37,17,-30,-48
2021-01-07,Gribskov,-42,17,-49,-43
2021-01-07,Guldborgsund,-50,13,-34,-38
2021-01-07,Haderslev,-49,14,-25,-33
2021-01-07,Halsnæs,-39,15,-49,-40
2021-01-07,Hedensted,-49,15,-42,-29
2021-01-07,Helsingør,-52,17,-30,-46
2021-01-07,Herlev,-59,19,-42,-47
2021-01-07,Herning,-47,15,-46,-35
2021-01-07,Hillerød,3,19,-38,-48
2021-01-07,Hjørring,-44,15,-50,-37
2021-01-07,Høje-Taastrup,-50,17,-50,-44
2021-01-07,Holbæk,-56,15,-42,-41
2021-01-07,Holstebro,-30,14,-30,-34
2021-01-07,Horsens,-38,15,-40,-35
2021-01-07,Hørsholm,-54,19,-49,-57
2021-01-07,Hvidovre,-52,18,-24,-46
2021-01-07,Ikast-Brande,-57,15,-42,-32
2021-01-07,Ishøj,-42,15,-18,-43
2021-01-07,Jammerbugt,-50,15,-45,-39
2021-01-07,Kalundborg,-37,14,-49,-32
2021-01-07,Kerteminde,-52,13,-40,-32
2021-01-07,København,-62,22,-61,-56
2021-01-07,Køge,-56,17,-38,-46
2021-01-07,Kolding,-45,15,-45,-33
2021-01-07,Læsø,-50,15,-45,-39
2021-01-07,Langeland,-52,14,-40,-24
2021-01-07,Lejre,-51,19,-36,-50
2021-01-07,Lemvig,-49,16,-42,-36
2021-01-07,Lolland,-43,13,-36,-29
2021-01-07,Lyngby-Taarbæk,-60,23,-67,-59
2021-01-07,Mariagerfjord,-51,15,-45,-34
2021-01-07,Middelfart,-44,15,-26,-37
2021-01-07,Morsø,-50,15,-45,-35
2021-01-07,Næstved,-44,16,-34,-37
2021-01-07,Norddjurs,-49,13,-42,-32
2021-01-07,Nordfyns,-52,14,-40,-35
2021-01-07,Nyborg,-50,14,-40,-37
2021-01-07,Odder,-49,16,-42,-41
2021-01-07,Odense,-62,16,-49,-42
2021-01-07,Odsherred,-52,13,-36,-37
2021-01-07,Randers,-46,16,-27,-41
2021-01-07,Rebild,-50,18,-45,-41
2021-01-07,Ringkøbing-Skjern,-45,14,-47,-30
2021-01-07,Ringsted,-52,16,-35,-44
2021-01-07,Rødovre,-50,18,-53,-49
2021-01-07,Roskilde,-61,20,-41,-51
2021-01-07,Rudersdal,-53,24,-49,-55
2021-01-07,Samsø,-49,16,-42,-39
2021-01-07,Silkeborg,-45,16,-29,-35
2021-01-07,Skanderborg,-46,20,-35,-44
2021-01-07,Skive,-38,14,-38,-34
2021-01-07,Slagelse,-50,15,-44,-41
2021-01-07,Solrød,-52,16,-36,-50
2021-01-07,Sønderborg,-48,15,-47,-37
2021-01-07,Sorø,-59,16,-36,-43
2021-01-07,Stevns,-51,17,-36,-43
2021-01-07,Struer,-49,15,-42,-34
2021-01-07,Svendborg,-43,14,-46,-36
2021-01-07,Syddjurs,-57,16,-42,-37
2021-01-07,Tårnby,-75,18,-39,-48
2021-01-07,Thisted,-51,13,-43,-31
2021-01-07,Tønder,-50,13,-40,-35
2021-01-07,Vallensbæk,-46,19,-49,-49
2021-01-07,Varde,-50,14,-26,-32
2021-01-07,Vejen,-49,14,-40,-33
2021-01-07,Vejle,-51,17,-35,-38
2021-01-07,Vesthimmerlands,-54,14,-41,-32
2021-01-07,Viborg,-46,15,-53,-33
2021-01-07,Vordingborg,-46,15,-36,-40
2021-01-08,Aabenraa,-40,14,-44,-33
2021-01-08,Aalborg,-57,18,-51,-43
2021-01-08,Aarhus,-58,20,-53,-49
2021-01-08,Ærø,-57,15,-44,-36
2021-01-08,Albertslund,-50,17,-52,-42
2021-01-08,Allerød,-60,23,-52,-58
2021-01-08,Assens,-43,14,-44,-35
2021-01-08,Ballerup,-36,19,-46,-48
2021-01-08,Billund,-82,15,-44,-36
2021-01-08,Bornholm,-43,13,-37,-32
2021-01-08,Brøndby,-40,16,-22,-40
2021-01-08,Brønderslev,-43,15,-47,-41
2021-01-08,Dragør,-61,20,-52,-60
2021-01-08,Egedal,-63,20,-41,-52
2021-01-08,Esbjerg,-44,15,-50,-38
2021-01-08,Faaborg-Midtfyn,-39,14,-31,-32
2021-01-08,Fanø,-57,15,-44,-36
2021-01-08,Favrskov,-58,17,-45,-40
2021-01-08,Faxe,-43,17,-38,-39
2021-01-08,Fredensborg,-55,19,-28,-48
2021-01-08,Fredericia,-67,14,-44,-35
2021-01-08,Frederiksberg,-52,23,-54,-57
2021-01-08,Frederikshavn,-43,14,-52,-36
2021-01-08,Frederikssund,-51,17,-46,-41
2021-01-08,Furesø,-51,20,-25,-53
2021-01-08,Gentofte,-47,23,-44,-58
2021-01-08,Gladsaxe,-58,21,-17,-48
2021-01-08,Glostrup,-49,17,-62,-41
2021-01-08,Greve,-35,17,-34,-48
2021-01-08,Gribskov,-42,16,-52,-41
2021-01-08,Guldborgsund,-52,14,-37,-37
2021-01-08,Haderslev,-51,14,-28,-32
2021-01-08,Halsnæs,-33,16,-52,-37
2021-01-08,Hedensted,-53,15,-45,-29
2021-01-08,Helsingør,-58,18,-35,-46
2021-01-08,Herlev,-55,19,-42,-46
2021-01-08,Herning,-51,15,-52,-35
2021-01-08,Hillerød,11,20,-41,-47
2021-01-08,Hjørring,-54,15,-53,-37
2021-01-08,Høje-Taastrup,-48,17,-53,-42
2021-01-08,Holbæk,-55,16,-43,-39
2021-01-08,Holstebro,-43,14,-36,-35
2021-01-08,Horsens,-35,15,-45,-34
2021-01-08,Hørsholm,-54,20,-52,-57
2021-01-08,Hvidovre,-51,19,-27,-46
2021-01-08,Ikast-Brande,-53,15,-26,-35
2021-01-08,Ishøj,-39,15,-25,-39
2021-01-08,Jammerbugt,-56,16,-47,-39
2021-01-08,Kalundborg,-43,15,-47,-32
2021-01-08,Kerteminde,-57,13,-44,-33
2021-01-08,København,-63,23,-66,-55
2021-01-08,Køge,-53,16,-40,-43
2021-01-08,Kolding,-52,16,-47,-33
2021-01-08,Læsø,-54,16,-47,-38
2021-01-08,Langeland,-57,15,-44,-24
2021-01-08,Lejre,-47,18,-38,-46
2021-01-08,Lemvig,-53,16,-45,-38
2021-01-08,Lolland,-52,13,-38,-30
2021-01-08,Lyngby-Taarbæk,-61,23,-71,-58
2021-01-08,Mariagerfjord,-51,15,-39,-33
2021-01-08,Middelfart,-54,15,-26,-37
2021-01-08,Morsø,-54,16,-47,-34
2021-01-08,Næstved,-40,15,-40,-38
2021-01-08,Norddjurs,-53,13,-45,-29
2021-01-08,Nordfyns,-57,13,-44,-35
